Timestamp, Data Source, Data, Display Value, Raw Value
"2016-11-15T15:39:09Z", Altimeter (Barometer), Relative Altitude, 0.337577819824219 Meters, 0.3375778198242188
"2016-11-15T15:39:09Z", Altimeter (Barometer), Pressure, 101.046867370605 kPa, 101.0468673706055
"2016-11-15T15:39:10Z", Altimeter (Barometer), Relative Altitude, 0.431798934936523 Meters, 0.4317989349365234
"2016-11-15T15:39:10Z", Altimeter (Barometer), Pressure, 101.04573059082 kPa, 101.0457305908203
"2016-11-15T15:39:11Z", Magnetometer (raw), x, 3.96453857421875, 3.96453857421875
"2016-11-15T15:39:11Z", Magnetometer (raw), y, -16.13560485839844, -16.1356048583984
"2016-11-15T15:39:11Z", Magnetometer (raw), z, -389.1234130859375, -389.123413085938
"2016-11-15T15:39:11Z", Altimeter (Barometer), Relative Altitude, 0.494277954101562 Meters, 0.4942779541015625
"2016-11-15T15:39:11Z", Altimeter (Barometer), Pressure, 101.044982910156 kPa, 101.0449829101562
"2016-11-15T15:39:11Z", Attitude, Roll, 0.02257874674949776, 0.0225787467494978
"2016-11-15T15:39:11Z", Attitude, Yaw, -1.525640092553506, -1.52564009255351
"2016-11-15T15:39:11Z", Attitude, Pitch, -0.00655809553536011, -0.00655809553536011
"2016-11-15T15:39:11Z", Attitude, Quarternion w, 0.7228148112872947, 0.722814811287295
"2016-11-15T15:39:11Z", Attitude, Quarternion x, 0.005430092455323923, 0.00543009245532392
"2016-11-15T15:39:11Z", Attitude, Quarternion y, 0.01042631324324055, 0.0104263132432406
"2016-11-15T15:39:11Z", Attitude, Quarternion z, -0.6909417881931454, -0.690941788193145
"2016-11-15T15:39:11Z", Gyrometer (smooth), x, 0.001726715243421495, 0.00172671524342149
"2016-11-15T15:39:11Z", Gyrometer (smooth), y, 0.0009312654729001224, 0.000931265472900122
"2016-11-15T15:39:11Z", Gyrometer (smooth), z, 0.0002061606064671651, 0.000206160606467165
"2016-11-15T15:39:11Z", Acceleration (via Gravity), x, 0.02257634326815605, 0.0225763432681561
"2016-11-15T15:39:11Z", Acceleration (via Gravity), y, 0.006558048538863659, 0.00655804853886366
"2016-11-15T15:39:11Z", Acceleration (via Gravity), z, -0.9997236132621765, -0.999723613262177
"2016-11-15T15:39:11Z", Acceleration (total), x, 0.02313232462620363, 0.0231323246262036
"2016-11-15T15:39:11Z", Acceleration (total), y, 0.006011962890625, 0.006011962890625
"2016-11-15T15:39:11Z", Acceleration (total), z, -0.9999542247242061, -0.999954224724206
"2016-11-15T15:39:11Z", Acceleration (via User), x, 0.0005559813580475748, 0.000555981358047575
"2016-11-15T15:39:11Z", Acceleration (via User), y, -0.0005460856482386589, -0.000546085648238659
"2016-11-15T15:39:11Z", Acceleration (via User), z, -0.0002306114620296285, -0.000230611462029628
"2016-11-15T15:39:11Z", Magnetometer (corrected for device), x, -7.92549991607666, -7.92549991607666
"2016-11-15T15:39:11Z", Magnetometer (corrected for device), y, -10.0412769317627, -10.0412769317627
"2016-11-15T15:39:11Z", Magnetometer (corrected for device), z, -29.26889038085938, -29.2688903808594
"2016-11-15T15:39:11Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2016-11-15T15:39:12Z", Altimeter (Barometer), Relative Altitude, 0.538618087768555 Meters, 0.5386180877685547
"2016-11-15T15:39:12Z", Altimeter (Barometer), Pressure, 101.044456481934 kPa, 101.0444564819336
"2016-11-15T15:39:13Z", Altimeter (Barometer), Relative Altitude, 0.552726745605469 Meters, 0.5527267456054688
"2016-11-15T15:39:13Z", Altimeter (Barometer), Pressure, 101.044288635254 kPa, 101.0442886352539
"2016-11-15T15:39:14Z", Altimeter (Barometer), Relative Altitude, 0.552726745605469 Meters, 0.5527267456054688
"2016-11-15T15:39:14Z", Altimeter (Barometer), Pressure, 101.044288635254 kPa, 101.0442886352539
"2016-11-15T15:39:15Z", Altimeter (Barometer), Relative Altitude, 0.508386611938477 Meters, 0.5083866119384766
"2016-11-15T15:39:15Z", Altimeter (Barometer), Pressure, 101.044822692871 kPa, 101.0448226928711
"2016-11-15T15:39:15Z", GPS, Enabled, Yes, true
"2016-11-15T15:39:15Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:39:15Z", GPS, Latitude, 42.33883908683566, 42.3388390868357
"2016-11-15T15:39:15Z", GPS, Longitude, -71.08820640697203, -71.088206406972
"2016-11-15T15:39:15Z", GPS, Altitude, 10.11956310272217 Meters, 10.1195631027222
"2016-11-15T15:39:15Z", GPS, Floor, No Data, NULL
"2016-11-15T15:39:15Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:39:15Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:39:16Z", Altimeter (Barometer), Relative Altitude, 0.475131988525391 Meters, 0.4751319885253906
"2016-11-15T15:39:16Z", Altimeter (Barometer), Pressure, 101.045219421387 kPa, 101.0452194213867
"2016-11-15T15:39:17Z", Altimeter (Barometer), Relative Altitude, 0.463039398193359 Meters, 0.4630393981933594
"2016-11-15T15:39:17Z", Altimeter (Barometer), Pressure, 101.045356750488 kPa, 101.0453567504883
"2016-11-15T15:39:18Z", Altimeter (Barometer), Relative Altitude, 0.463039398193359 Meters, 0.4630393981933594
"2016-11-15T15:39:18Z", Altimeter (Barometer), Pressure, 101.045356750488 kPa, 101.0453567504883
"2016-11-15T15:39:18Z", GPS, Enabled, Yes, true
"2016-11-15T15:39:18Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:39:18Z", GPS, Latitude, 42.33883407294338, 42.3388340729434
"2016-11-15T15:39:18Z", GPS, Longitude, -71.08820899102719, -71.0882089910272
"2016-11-15T15:39:18Z", GPS, Altitude, 10.11159324645996 Meters, 10.11159324646
"2016-11-15T15:39:18Z", GPS, Floor, No Data, NULL
"2016-11-15T15:39:18Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:39:18Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:39:18Z", Gyrometer (raw), x, 0.004302603057132017, 0.00430260305713202
"2016-11-15T15:39:18Z", Gyrometer (raw), y, 0.00210629410614367, 0.00210629410614367
"2016-11-15T15:39:18Z", Gyrometer (raw), z, -0.000961401153518605, -0.000961401153518605
"2016-11-15T15:39:18Z", WiFi, Connected SSID, NUwave, NUwave
"2016-11-15T15:39:18Z", WiFi, Connected BSSID, 18:64:72:2c:d9:f0, 18:64:72:2c:d9:f0
"2016-11-15T15:39:18Z", Microphone, Left Channel Level, -24.64579 dB, -24.6458
"2016-11-15T15:39:18Z", Microphone, Right Channel Level, -24.64579 dB, -24.6458
"2016-11-15T15:39:18Z", Screen, Screen Resolution (reported), 320 x 568 Points, ["height": 568.0, "width": 320.0]
"2016-11-15T15:39:18Z", Screen, Screen Resolution (native), 750 x 1334 Pixels, ["height": 1334.0, "width": 750.0]
"2016-11-15T15:39:18Z", Screen, Screen Scale (reported), 2, 2.0
"2016-11-15T15:39:18Z", Screen, Screen Scale (native), 2, 2.34375
"2016-11-15T15:39:18Z", Screen, Brightness, 55%, 0.551026523113251
"2016-11-15T15:39:18Z", Compass, Heading (True North), 104.2825088500977º, 104.282508850098
"2016-11-15T15:39:18Z", Compass, Heading (Magnetic North), 118.9806976318359º, 118.980697631836
"2016-11-15T15:39:18Z", Compass, x, -7.926400184631348, -7.92640018463135
"2016-11-15T15:39:18Z", Compass, y, -9.81608772277832, -9.81608772277832
"2016-11-15T15:39:18Z", Compass, z, -29.64154052734375, -29.6415405273438
"2016-11-15T15:39:18Z", Storage, Total, 121.94 GB, 121937772544
"2016-11-15T15:39:18Z", Storage, Free, 48.18 GB, 48176111616
"2016-11-15T15:39:18Z", Storage, Used, 73.76 GB, 73761660928
"2016-11-15T15:39:18Z", Memory, Total, 2.1 GB, 2097152000.0
"2016-11-15T15:39:18Z", Memory, Free, 26.3 MB, 26296320.0
"2016-11-15T15:39:18Z", Memory, Used, 1.77 GB, 1768439808.0
"2016-11-15T15:39:18Z", Memory, Active, 1.04 GB, 1043316736.0
"2016-11-15T15:39:18Z", Memory, Inactive, 523.6 MB, 523599872.0
"2016-11-15T15:39:18Z", Memory, Wired, 201.5 MB, 201523200.0
"2016-11-15T15:39:18Z", Memory, Purgeable, 28.8 MB, 28819456.0
"2016-11-15T15:39:19Z", Accelerometer (raw), x, 0.0234375, 0.0234375
"2016-11-15T15:39:19Z", Accelerometer (raw), y, 0.0057373046875, 0.0057373046875
"2016-11-15T15:39:19Z", Accelerometer (raw), z, -0.9995880126953125, -0.999588012695312
"2016-11-15T15:39:19Z", Altimeter (Barometer), Relative Altitude, 0.473115921020508 Meters, 0.4731159210205078
"2016-11-15T15:39:19Z", Altimeter (Barometer), Pressure, 101.04524230957 kPa, 101.0452423095703
"2016-11-15T15:39:20Z", Altimeter (Barometer), Relative Altitude, 0.521486282348633 Meters, 0.5214862823486328
"2016-11-15T15:39:20Z", Altimeter (Barometer), Pressure, 101.044662475586 kPa, 101.0446624755859
"2016-11-15T15:39:20Z", Acceleration (via User), x, 0.0009127373923547566, 0.000912737392354757
"2016-11-15T15:39:20Z", Acceleration (via User), y, -0.00008003768016351387, -8.00376801635139e-05
"2016-11-15T15:39:20Z", Acceleration (via User), z, -0.0009417913388460875, -0.000941791338846087
"2016-11-15T15:39:20Z", Attitude, Roll, 0.02228295962294452, 0.0222829596229445
"2016-11-15T15:39:20Z", Attitude, Yaw, -1.525099115280395, -1.52509911528039
"2016-11-15T15:39:20Z", Attitude, Pitch, -0.006656624927193659, -0.00665662492719366
"2016-11-15T15:39:20Z", Attitude, Quarternion w, 0.7230027142237618, 0.723002714223762
"2016-11-15T15:39:20Z", Attitude, Quarternion x, 0.00528949404805865, 0.00528949404805865
"2016-11-15T15:39:20Z", Attitude, Quarternion y, 0.010354881060069, 0.010354881060069
"2016-11-15T15:39:20Z", Attitude, Quarternion z, -0.6907473292860152, -0.690747329286015
"2016-11-15T15:39:20Z", Acceleration (via Gravity), x, 0.02228062227368355, 0.0222806222736835
"2016-11-15T15:39:20Z", Acceleration (via Gravity), y, 0.006656575947999954, 0.00665657594799995
"2016-11-15T15:39:20Z", Acceleration (via Gravity), z, -0.9997295737266541, -0.999729573726654
"2016-11-15T15:39:20Z", Gyrometer (smooth), x, 0.001712500932626426, 0.00171250093262643
"2016-11-15T15:39:20Z", Gyrometer (smooth), y, 0.001880217343568802, 0.0018802173435688
"2016-11-15T15:39:20Z", Gyrometer (smooth), z, 0.000139840369229205, 0.000139840369229205
"2016-11-15T15:39:20Z", Acceleration (total), x, 0.0231933596660383, 0.0231933596660383
"2016-11-15T15:39:20Z", Acceleration (total), y, 0.00657653826783644, 0.00657653826783644
"2016-11-15T15:39:20Z", Acceleration (total), z, -1.0006713650655, -1.0006713650655
"2016-11-15T15:39:20Z", Magnetometer (corrected for device), x, -8.000496864318848, -8.00049686431885
"2016-11-15T15:39:20Z", Magnetometer (corrected for device), y, -10.04146003723145, -10.0414600372314
"2016-11-15T15:39:20Z", Magnetometer (corrected for device), z, -29.64382934570312, -29.6438293457031
"2016-11-15T15:39:20Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2016-11-15T15:39:21Z", Altimeter (Barometer), Relative Altitude, 0.58497428894043 Meters, 0.5849742889404297
"2016-11-15T15:39:21Z", Altimeter (Barometer), Pressure, 101.043899536133 kPa, 101.0438995361328
"2016-11-15T15:39:21Z", Magnetometer (raw), x, 4.040435791015625, 4.04043579101562
"2016-11-15T15:39:21Z", Magnetometer (raw), y, -16.36007690429688, -16.3600769042969
"2016-11-15T15:39:21Z", Magnetometer (raw), z, -389.4258422851562, -389.425842285156
"2016-11-15T15:39:22Z", Altimeter (Barometer), Relative Altitude, 0.606639862060547 Meters, 0.6066398620605469
"2016-11-15T15:39:22Z", Altimeter (Barometer), Pressure, 101.043640136719 kPa, 101.0436401367188
"2016-11-15T15:39:23Z", Altimeter (Barometer), Relative Altitude, 0.606639862060547 Meters, 0.6066398620605469
"2016-11-15T15:39:23Z", Altimeter (Barometer), Pressure, 101.043640136719 kPa, 101.0436401367188
"2016-11-15T15:39:24Z", Altimeter (Barometer), Relative Altitude, 0.540130615234375 Meters, 0.540130615234375
"2016-11-15T15:39:24Z", Altimeter (Barometer), Pressure, 101.044441223145 kPa, 101.0444412231445
"2016-11-15T15:39:25Z", Altimeter (Barometer), Relative Altitude, 0.413156509399414 Meters, 0.4131565093994141
"2016-11-15T15:39:25Z", Altimeter (Barometer), Pressure, 101.045959472656 kPa, 101.0459594726562
"2016-11-15T15:39:25Z", Altimeter (Barometer), Relative Altitude, 0.269052505493164 Meters, 0.2690525054931641
"2016-11-15T15:39:25Z", Altimeter (Barometer), Pressure, 101.04768371582 kPa, 101.0476837158203
"2016-11-15T15:39:26Z", Altimeter (Barometer), Relative Altitude, 0.1541748046875 Meters, 0.1541748046875
"2016-11-15T15:39:26Z", Altimeter (Barometer), Pressure, 101.04906463623 kPa, 101.0490646362305
"2016-11-15T15:39:27Z", GPS, Enabled, Yes, true
"2016-11-15T15:39:27Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:39:27Z", GPS, Latitude, 42.33883437664223, 42.3388343766422
"2016-11-15T15:39:27Z", GPS, Longitude, -71.08820847089909, -71.0882084708991
"2016-11-15T15:39:27Z", GPS, Altitude, 10.11159324645996 Meters, 10.11159324646
"2016-11-15T15:39:27Z", GPS, Floor, No Data, NULL
"2016-11-15T15:39:27Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:39:27Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:39:27Z", Altimeter (Barometer), Relative Altitude, 0.0876674652099609 Meters, 0.08766746520996094
"2016-11-15T15:39:27Z", Altimeter (Barometer), Pressure, 101.049858093262 kPa, 101.0498580932617
"2016-11-15T15:39:28Z", Gyrometer (raw), x, 0.003267698657527225, 0.00326769865752723
"2016-11-15T15:39:28Z", Gyrometer (raw), y, 0.003180613289881634, 0.00318061328988163
"2016-11-15T15:39:28Z", Gyrometer (raw), z, -0.002047970878270934, -0.00204797087827093
"2016-11-15T15:39:28Z", Altimeter (Barometer), Relative Altitude, 0.0876674652099609 Meters, 0.08766746520996094
"2016-11-15T15:39:28Z", Altimeter (Barometer), Pressure, 101.049858093262 kPa, 101.0498580932617
"2016-11-15T15:39:28Z", WiFi, Connected SSID, NUwave, NUwave
"2016-11-15T15:39:28Z", WiFi, Connected BSSID, 18:64:72:2c:d9:f0, 18:64:72:2c:d9:f0
"2016-11-15T15:39:28Z", Microphone, Left Channel Level, -26.3553 dB, -26.3553
"2016-11-15T15:39:28Z", Microphone, Right Channel Level, -26.3553 dB, -26.3553
"2016-11-15T15:39:28Z", Screen, Screen Resolution (reported), 320 x 568 Points, ["height": 568.0, "width": 320.0]
"2016-11-15T15:39:28Z", Screen, Screen Resolution (native), 750 x 1334 Pixels, ["height": 1334.0, "width": 750.0]
"2016-11-15T15:39:28Z", Screen, Screen Scale (reported), 2, 2.0
"2016-11-15T15:39:28Z", Screen, Screen Scale (native), 2, 2.34375
"2016-11-15T15:39:28Z", Screen, Brightness, 55%, 0.551026523113251
"2016-11-15T15:39:28Z", Compass, Heading (True North), 104.294563293457º, 104.294563293457
"2016-11-15T15:39:28Z", Compass, Heading (Magnetic North), 118.9927520751953º, 118.992752075195
"2016-11-15T15:39:28Z", Compass, x, -7.776406288146973, -7.77640628814697
"2016-11-15T15:39:28Z", Compass, y, -9.815568923950195, -9.8155689239502
"2016-11-15T15:39:28Z", Compass, z, -29.191650390625, -29.191650390625
"2016-11-15T15:39:28Z", Storage, Total, 121.94 GB, 121937772544
"2016-11-15T15:39:28Z", Storage, Free, 48.18 GB, 48175972352
"2016-11-15T15:39:28Z", Storage, Used, 73.76 GB, 73761800192
"2016-11-15T15:39:28Z", Memory, Total, 2.1 GB, 2097152000.0
"2016-11-15T15:39:28Z", Memory, Free, 31.6 MB, 31555584.0
"2016-11-15T15:39:28Z", Memory, Used, 1.77 GB, 1767424000.0
"2016-11-15T15:39:28Z", Memory, Active, 1.04 GB, 1042546688.0
"2016-11-15T15:39:28Z", Memory, Inactive, 523.3 MB, 523321344.0
"2016-11-15T15:39:28Z", Memory, Wired, 201.6 MB, 201555968.0
"2016-11-15T15:39:28Z", Memory, Purgeable, 28.9 MB, 28852224.0
"2016-11-15T15:39:29Z", Accelerometer (raw), x, 0.0226593017578125, 0.0226593017578125
"2016-11-15T15:39:29Z", Accelerometer (raw), y, 0.0075531005859375, 0.0075531005859375
"2016-11-15T15:39:29Z", Accelerometer (raw), z, -0.9996185302734375, -0.999618530273438
"2016-11-15T15:39:29Z", Altimeter (Barometer), Relative Altitude, 0.133518218994141 Meters, 0.1335182189941406
"2016-11-15T15:39:29Z", Altimeter (Barometer), Pressure, 101.049308776855 kPa, 101.0493087768555
"2016-11-15T15:39:29Z", Attitude, Roll, 0.02235301429556576, 0.0223530142955658
"2016-11-15T15:39:29Z", Attitude, Yaw, -1.525136579552152, -1.52513657955215
"2016-11-15T15:39:29Z", Attitude, Pitch, -0.006745022760572288, -0.00674502276057229
"2016-11-15T15:39:29Z", Attitude, Quarternion w, 0.7229889634829192, 0.722988963482919
"2016-11-15T15:39:29Z", Attitude, Quarternion x, 0.005281925900909306, 0.00528192590090931
"2016-11-15T15:39:29Z", Attitude, Quarternion y, 0.01041063486066972, 0.0104106348606697
"2016-11-15T15:39:29Z", Attitude, Quarternion z, -0.6907609417318021, -0.690760941731802
"2016-11-15T15:39:29Z", Acceleration (via User), x, -0.0003016942355316132, -0.000301694235531613
"2016-11-15T15:39:29Z", Acceleration (via User), y, -0.0006109384121373296, -0.00061093841213733
"2016-11-15T15:39:29Z", Acceleration (via User), z, 0.001283836318179965, 0.00128383631817997
"2016-11-15T15:39:29Z", Gyrometer (smooth), x, -0.000439240742707625, -0.000439240742707625
"2016-11-15T15:39:29Z", Gyrometer (smooth), y, 0.0008018583757802844, 0.000801858375780284
"2016-11-15T15:39:29Z", Gyrometer (smooth), z, 0.00008953205542638898, 8.9532055426389e-05
"2016-11-15T15:39:29Z", Acceleration (via Gravity), x, 0.02235064469277859, 0.0223506446927786
"2016-11-15T15:39:29Z", Acceleration (via Gravity), y, 0.006744971498847008, 0.00674497149884701
"2016-11-15T15:39:29Z", Acceleration (via Gravity), z, -0.9997274279594421, -0.999727427959442
"2016-11-15T15:39:29Z", Acceleration (total), x, 0.02204895045724697, 0.022048950457247
"2016-11-15T15:39:29Z", Acceleration (total), y, 0.006134033086709678, 0.00613403308670968
"2016-11-15T15:39:29Z", Acceleration (total), z, -0.9984435916412622, -0.998443591641262
"2016-11-15T15:39:29Z", Magnetometer (corrected for device), x, -7.626397132873535, -7.62639713287354
"2016-11-15T15:39:29Z", Magnetometer (corrected for device), y, -9.81474494934082, -9.81474494934082
"2016-11-15T15:39:29Z", Magnetometer (corrected for device), z, -29.341796875, -29.341796875
"2016-11-15T15:39:29Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2016-11-15T15:39:30Z", GPS, Enabled, Yes, true
"2016-11-15T15:39:30Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:39:30Z", GPS, Latitude, 42.33884791909153, 42.3388479190915
"2016-11-15T15:39:30Z", GPS, Longitude, -71.08821490901077, -71.0882149090108
"2016-11-15T15:39:30Z", GPS, Altitude, 10.1184253692627 Meters, 10.1184253692627
"2016-11-15T15:39:30Z", GPS, Floor, No Data, NULL
"2016-11-15T15:39:30Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:39:30Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:39:30Z", Altimeter (Barometer), Relative Altitude, 0.216651916503906 Meters, 0.2166519165039062
"2016-11-15T15:39:30Z", Altimeter (Barometer), Pressure, 101.048309326172 kPa, 101.0483093261719
"2016-11-15T15:39:31Z", Magnetometer (raw), x, 4.188034057617188, 4.18803405761719
"2016-11-15T15:39:31Z", Magnetometer (raw), y, -15.75926208496094, -15.7592620849609
"2016-11-15T15:39:31Z", Magnetometer (raw), z, -389.5696716308594, -389.569671630859
"2016-11-15T15:39:31Z", Altimeter (Barometer), Relative Altitude, 0.293743133544922 Meters, 0.2937431335449219
"2016-11-15T15:39:31Z", Altimeter (Barometer), Pressure, 101.047393798828 kPa, 101.0473937988281
"2016-11-15T15:39:32Z", Altimeter (Barometer), Relative Altitude, 0.293743133544922 Meters, 0.2937431335449219
"2016-11-15T15:39:32Z", Altimeter (Barometer), Pressure, 101.047393798828 kPa, 101.0473937988281
"2016-11-15T15:39:33Z", Altimeter (Barometer), Relative Altitude, 0.271068572998047 Meters, 0.2710685729980469
"2016-11-15T15:39:33Z", Altimeter (Barometer), Pressure, 101.047660827637 kPa, 101.0476608276367
"2016-11-15T15:39:34Z", Altimeter (Barometer), Relative Altitude, 0.233280181884766 Meters, 0.2332801818847656
"2016-11-15T15:39:34Z", Altimeter (Barometer), Pressure, 101.048118591309 kPa, 101.0481185913086
"2016-11-15T15:39:35Z", Altimeter (Barometer), Relative Altitude, 0.226226806640625 Meters, 0.226226806640625
"2016-11-15T15:39:35Z", Altimeter (Barometer), Pressure, 101.048202514648 kPa, 101.0482025146484
"2016-11-15T15:39:36Z", Altimeter (Barometer), Relative Altitude, 0.206575393676758 Meters, 0.2065753936767578
"2016-11-15T15:39:36Z", Altimeter (Barometer), Pressure, 101.048439025879 kPa, 101.0484390258789
"2016-11-15T15:39:37Z", Altimeter (Barometer), Relative Altitude, 0.153167724609375 Meters, 0.153167724609375
"2016-11-15T15:39:37Z", Altimeter (Barometer), Pressure, 101.04907989502 kPa, 101.0490798950195
"2016-11-15T15:39:38Z", Altimeter (Barometer), Relative Altitude, 0.0775909423828125 Meters, 0.0775909423828125
"2016-11-15T15:39:38Z", Altimeter (Barometer), Pressure, 101.049987792969 kPa, 101.0499877929688
"2016-11-15T15:39:38Z", Gyrometer (raw), x, 0.004340952576829159, 0.00434095257682916
"2016-11-15T15:39:38Z", Gyrometer (raw), y, 0.004241350352060195, 0.00424135035206019
"2016-11-15T15:39:38Z", Gyrometer (raw), z, -0.002019741370716094, -0.00201974137071609
"2016-11-15T15:39:38Z", Acceleration (via User), x, 0.0002133436064468697, 0.00021334360644687
"2016-11-15T15:39:38Z", Acceleration (via User), y, 0.0001717157865641639, 0.000171715786564164
"2016-11-15T15:39:38Z", Acceleration (via User), z, 0.000399864133214578, 0.000399864133214578
"2016-11-15T15:39:38Z", Attitude, Roll, 0.02232624059756484, 0.0223262405975648
"2016-11-15T15:39:38Z", Attitude, Yaw, -1.524508046924538, -1.52450804692454
"2016-11-15T15:39:38Z", Attitude, Pitch, -0.006679530172707429, -0.00667953017270743
"2016-11-15T15:39:38Z", Attitude, Quarternion w, 0.7232064819048782, 0.723206481904878
"2016-11-15T15:39:38Z", Attitude, Quarternion x, 0.005293093878448325, 0.00529309387844832
"2016-11-15T15:39:38Z", Attitude, Quarternion y, 0.01038000218337122, 0.0103800021833712
"2016-11-15T15:39:38Z", Attitude, Quarternion z, -0.6905335786494227, -0.690533578649423
"2016-11-15T15:39:38Z", Gyrometer (smooth), x, -0.0004977639764547348, -0.000497763976454735
"2016-11-15T15:39:38Z", Gyrometer (smooth), y, 0.0007434295257553458, 0.000743429525755346
"2016-11-15T15:39:38Z", Gyrometer (smooth), z, 0.001101298490539193, 0.00110129849053919
"2016-11-15T15:39:38Z", Acceleration (via Gravity), x, 0.02232388779520988, 0.0223238877952099
"2016-11-15T15:39:38Z", Acceleration (via Gravity), y, 0.00667948042973876, 0.00667948042973876
"2016-11-15T15:39:38Z", Acceleration (via Gravity), z, -0.9997285008430481, -0.999728500843048
"2016-11-15T15:39:38Z", Acceleration (total), x, 0.02253723140165675, 0.0225372314016568
"2016-11-15T15:39:38Z", Acceleration (total), y, 0.006851196216302924, 0.00685119621630292
"2016-11-15T15:39:38Z", Acceleration (total), z, -0.9993286367098335, -0.999328636709834
"2016-11-15T15:39:38Z", Magnetometer (corrected for device), x, -7.85140323638916, -7.85140323638916
"2016-11-15T15:39:38Z", Magnetometer (corrected for device), y, -9.815828323364258, -9.81582832336426
"2016-11-15T15:39:38Z", Magnetometer (corrected for device), z, -29.41659545898438, -29.4165954589844
"2016-11-15T15:39:38Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2016-11-15T15:39:38Z", WiFi, Connected SSID, NUwave, NUwave
"2016-11-15T15:39:38Z", WiFi, Connected BSSID, 18:64:72:2c:d9:f0, 18:64:72:2c:d9:f0
"2016-11-15T15:39:38Z", Microphone, Left Channel Level, -21.9045 dB, -21.9045
"2016-11-15T15:39:38Z", Microphone, Right Channel Level, -21.9045 dB, -21.9045
"2016-11-15T15:39:38Z", Screen, Screen Resolution (reported), 320 x 568 Points, ["height": 568.0, "width": 320.0]
"2016-11-15T15:39:38Z", Screen, Screen Resolution (native), 750 x 1334 Pixels, ["height": 1334.0, "width": 750.0]
"2016-11-15T15:39:38Z", Screen, Screen Scale (reported), 2, 2.0
"2016-11-15T15:39:38Z", Screen, Screen Scale (native), 2, 2.34375
"2016-11-15T15:39:38Z", Screen, Brightness, 55%, 0.551026523113251
"2016-11-15T15:39:38Z", Compass, Heading (True North), 104.2786331176758º, 104.278633117676
"2016-11-15T15:39:38Z", Compass, Heading (Magnetic North), 118.9768218994141º, 118.976821899414
"2016-11-15T15:39:38Z", Compass, x, -7.551400184631348, -7.55140018463135
"2016-11-15T15:39:38Z", Compass, y, -9.81425666809082, -9.81425666809082
"2016-11-15T15:39:38Z", Compass, z, -29.56686401367188, -29.5668640136719
"2016-11-15T15:39:38Z", Storage, Total, 121.94 GB, 121937772544
"2016-11-15T15:39:38Z", Storage, Free, 48.18 GB, 48175960064
"2016-11-15T15:39:38Z", Storage, Used, 73.76 GB, 73761812480
"2016-11-15T15:39:38Z", Memory, Total, 2.1 GB, 2097152000.0
"2016-11-15T15:39:38Z", Memory, Free, 33.4 MB, 33357824.0
"2016-11-15T15:39:38Z", Memory, Used, 1.77 GB, 1767800832.0
"2016-11-15T15:39:38Z", Memory, Active, 1.04 GB, 1042710528.0
"2016-11-15T15:39:38Z", Memory, Inactive, 523.5 MB, 523517952.0
"2016-11-15T15:39:38Z", Memory, Wired, 201.6 MB, 201572352.0
"2016-11-15T15:39:38Z", Memory, Purgeable, 28.8 MB, 28835840.0
"2016-11-15T15:39:39Z", Accelerometer (raw), x, 0.0226898193359375, 0.0226898193359375
"2016-11-15T15:39:39Z", Accelerometer (raw), y, 0.006683349609375, 0.006683349609375
"2016-11-15T15:39:39Z", Accelerometer (raw), z, -0.9982452392578125, -0.998245239257812
"2016-11-15T15:39:39Z", GPS, Enabled, Yes, true
"2016-11-15T15:39:39Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:39:39Z", GPS, Latitude, 42.33884817788888, 42.3388481778889
"2016-11-15T15:39:39Z", GPS, Longitude, -71.08821446217982, -71.0882144621798
"2016-11-15T15:39:39Z", GPS, Altitude, 10.1184253692627 Meters, 10.1184253692627
"2016-11-15T15:39:39Z", GPS, Floor, No Data, NULL
"2016-11-15T15:39:39Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:39:39Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:39:39Z", Altimeter (Barometer), Relative Altitude, 0.0332527160644531 Meters, 0.03325271606445312
"2016-11-15T15:39:39Z", Altimeter (Barometer), Pressure, 101.050514221191 kPa, 101.0505142211914
"2016-11-15T15:39:40Z", Altimeter (Barometer), Relative Altitude, 0.0332527160644531 Meters, 0.03325271606445312
