Timestamp, Data Source, Data, Display Value, Raw Value
2016-11-19T21:12:50Z, Magnetometer (corrected for device), x, -9.06047439575195
2016-11-19T21:12:50Z, Magnetometer (corrected for device), y, 7.89353179931641
2016-11-19T21:12:50Z, Magnetometer (corrected for device), z, -35.0032348632812
2016-11-19T21:12:50Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:12:50Z, Attitude, Roll, 0.00612518777110898
2016-11-19T21:12:50Z, Attitude, Yaw, -0.219824177330135
2016-11-19T21:12:50Z, Attitude, Pitch, -0.0106437084227946
2016-11-19T21:12:59Z, GPS, Latitude, 42.3388399343602
2016-11-19T21:12:59Z, GPS, Longitude, -71.0882396192596
2016-11-19T21:12:59Z, GPS, Altitude, 10.0811462402344
2016-11-19T21:12:59Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:12:59Z, Acceleration (via User), x, -0.000653885828796774
2016-11-19T21:12:59Z, Acceleration (via User), y, -0.00142719352152199
2016-11-19T21:12:59Z, Acceleration (via User), z, 0.00328134279698133
2016-11-19T21:12:59Z, Attitude, Roll, 0.00620847459403004
2016-11-19T21:12:59Z, Attitude, Yaw, -0.219714667023039
2016-11-19T21:12:59Z, Attitude, Pitch, -0.010613183728802
2016-11-19T21:12:59Z, Magnetometer (corrected for device), x, -8.68698501586914
2016-11-19T21:12:59Z, Magnetometer (corrected for device), y, 8.27051544189453
2016-11-19T21:12:59Z, Magnetometer (corrected for device), z, -35.2246398925781
2016-11-19T21:12:59Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:13:02Z, GPS, Latitude, 42.3388487441309
2016-11-19T21:13:02Z, GPS, Longitude, -71.0882427287191
2016-11-19T21:13:02Z, GPS, Altitude, 10.0772867202759
2016-11-19T21:13:02Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:13:08Z, Acceleration (via User), x, -0.000973445945419371
2016-11-19T21:13:08Z, Acceleration (via User), y, 9.89418258541264e-05
2016-11-19T21:13:08Z, Acceleration (via User), z, 0.00395257584750652
2016-11-19T21:13:08Z, Attitude, Roll, 0.0062076010566462
2016-11-19T21:13:08Z, Attitude, Yaw, -0.219655819933676
2016-11-19T21:13:08Z, Attitude, Pitch, -0.0106281869714666
2016-11-19T21:13:08Z, Magnetometer (corrected for device), x, -8.91318130493164
2016-11-19T21:13:08Z, Magnetometer (corrected for device), y, 8.56934356689453
2016-11-19T21:13:08Z, Magnetometer (corrected for device), z, -35.1462707519531
2016-11-19T21:13:08Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:13:11Z, GPS, Latitude, 42.3388489985288
2016-11-19T21:13:11Z, GPS, Longitude, -71.0882422972171
2016-11-19T21:13:11Z, GPS, Altitude, 10.0772867202759
2016-11-19T21:13:11Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:13:14Z, GPS, Latitude, 42.3388254556382
2016-11-19T21:13:14Z, GPS, Longitude, -71.0882378594504
2016-11-19T21:13:14Z, GPS, Altitude, 10.084623336792
2016-11-19T21:13:14Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:13:17Z, Attitude, Roll, 0.00613767356836795
2016-11-19T21:13:17Z, Attitude, Yaw, -0.21980489022612
2016-11-19T21:13:17Z, Attitude, Pitch, -0.0103431800811296
2016-11-19T21:13:17Z, Acceleration (via User), x, -0.00528281461447477
2016-11-19T21:13:17Z, Acceleration (via User), y, -0.00245420169085264
2016-11-19T21:13:17Z, Acceleration (via User), z, -0.000545347109436989
2016-11-19T21:13:17Z, Magnetometer (corrected for device), x, -8.91257095336914
2016-11-19T21:13:17Z, Magnetometer (corrected for device), y, 8.41938018798828
2016-11-19T21:13:17Z, Magnetometer (corrected for device), z, -35.2228698730469
2016-11-19T21:13:17Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:13:23Z, GPS, Latitude, 42.3388256789312
2016-11-19T21:13:23Z, GPS, Longitude, -71.0882374852248
2016-11-19T21:13:23Z, GPS, Altitude, 10.084623336792
2016-11-19T21:13:23Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:13:26Z, Attitude, Roll, 0.00631306192614078
2016-11-19T21:13:26Z, Attitude, Yaw, -0.219830718649905
2016-11-19T21:13:26Z, Attitude, Pitch, -0.0105773963155031
2016-11-19T21:13:26Z, Acceleration (via User), x, 0.000370682770153508
2016-11-19T21:13:26Z, Acceleration (via User), y, -0.000185963726835325
2016-11-19T21:13:26Z, Acceleration (via User), z, 0.00378460739739239
2016-11-19T21:13:26Z, Magnetometer (corrected for device), x, -8.4601936340332
2016-11-19T21:13:26Z, Magnetometer (corrected for device), y, 7.82157135009766
2016-11-19T21:13:26Z, Magnetometer (corrected for device), z, -35.07958984375
2016-11-19T21:13:26Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:13:31Z, GPS, Latitude, 42.3388416157941
2016-11-19T21:13:31Z, GPS, Longitude, -71.0882460002028
2016-11-19T21:13:31Z, GPS, Altitude, 10.086802482605
2016-11-19T21:13:31Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:13:35Z, Attitude, Roll, 0.0060429231370315
2016-11-19T21:13:35Z, Attitude, Yaw, -0.219511231238416
2016-11-19T21:13:35Z, Attitude, Pitch, -0.0106877362428593
2016-11-19T21:13:35Z, Acceleration (via User), x, 9.1491972852964e-05
2016-11-19T21:13:35Z, Acceleration (via User), y, -0.00083035504212603
2016-11-19T21:13:35Z, Acceleration (via User), z, 0.00256439973600209
2016-11-19T21:13:35Z, Magnetometer (corrected for device), x, -8.9119758605957
2016-11-19T21:13:35Z, Magnetometer (corrected for device), y, 8.26920318603516
2016-11-19T21:13:35Z, Magnetometer (corrected for device), z, -34.8494262695312
2016-11-19T21:13:35Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:13:40Z, GPS, Latitude, 42.3388417997765
2016-11-19T21:13:40Z, GPS, Longitude, -71.0882456890119
2016-11-19T21:13:40Z, GPS, Altitude, 10.086802482605
2016-11-19T21:13:40Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:13:42Z, GPS, Latitude, 42.338857615002
2016-11-19T21:13:42Z, GPS, Longitude, -71.0882470733955
2016-11-19T21:13:42Z, GPS, Altitude, 10.0637083053589
2016-11-19T21:13:42Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:13:44Z, Acceleration (via User), x, 0.000584024412091821
2016-11-19T21:13:44Z, Acceleration (via User), y, -0.000564121350180358
2016-11-19T21:13:44Z, Acceleration (via User), z, 0.00351000367663801
2016-11-19T21:13:44Z, Attitude, Roll, 0.00620652756747851
2016-11-19T21:13:44Z, Attitude, Yaw, -0.219152209509444
2016-11-19T21:13:44Z, Attitude, Pitch, -0.0106351225850687
2016-11-19T21:13:44Z, Magnetometer (corrected for device), x, -8.68637466430664
2016-11-19T21:13:44Z, Magnetometer (corrected for device), y, 8.12047576904297
2016-11-19T21:13:44Z, Magnetometer (corrected for device), z, -35.1512145996094
2016-11-19T21:13:44Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:13:50Z, GPS, Latitude, 42.3388380855422
2016-11-19T21:13:50Z, GPS, Longitude, -71.0882389724901
2016-11-19T21:13:50Z, GPS, Altitude, 10.0818271636963
2016-11-19T21:13:50Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:13:53Z, Attitude, Roll, 0.00625346570651082
2016-11-19T21:13:53Z, Attitude, Yaw, -0.218946905239021
2016-11-19T21:13:53Z, Attitude, Pitch, -0.0105656048716633
2016-11-19T21:13:53Z, Acceleration (via User), x, -0.000454736058600247
2016-11-19T21:13:53Z, Acceleration (via User), y, -0.00043357236427255
2016-11-19T21:13:53Z, Acceleration (via User), z, 0.00329682510346174
2016-11-19T21:13:53Z, Magnetometer (corrected for device), x, -9.06167984008789
2016-11-19T21:13:53Z, Magnetometer (corrected for device), y, 8.19348907470703
2016-11-19T21:13:53Z, Magnetometer (corrected for device), z, -34.925048828125
2016-11-19T21:13:53Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:13:56Z, GPS, Latitude, 42.3388379530732
2016-11-19T21:13:56Z, GPS, Longitude, -71.088245558155
2016-11-19T21:13:56Z, GPS, Altitude, 10.0569896697998
2016-11-19T21:13:56Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:14:02Z, GPS, Latitude, 42.3388324840906
2016-11-19T21:14:02Z, GPS, Longitude, -71.0882386192853
2016-11-19T21:14:02Z, GPS, Altitude, 10.0756359100342
2016-11-19T21:14:02Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:14:02Z, Attitude, Roll, 0.00629277022895477
2016-11-19T21:14:02Z, Attitude, Yaw, -0.219543428868406
2016-11-19T21:14:02Z, Attitude, Pitch, -0.0107044998920105
2016-11-19T21:14:02Z, Acceleration (via User), x, 0.00077245116699487
2016-11-19T21:14:02Z, Acceleration (via User), y, -0.000816600164398551
2016-11-19T21:14:02Z, Acceleration (via User), z, 0.00308147841133177
2016-11-19T21:14:02Z, Magnetometer (corrected for device), x, -8.6857795715332
2016-11-19T21:14:02Z, Magnetometer (corrected for device), y, 7.97049713134766
2016-11-19T21:14:02Z, Magnetometer (corrected for device), z, -35.1528015136719
2016-11-19T21:14:02Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:14:08Z, GPS, Latitude, 42.3388302525631
2016-11-19T21:14:08Z, GPS, Longitude, -71.0882363994701
2016-11-19T21:14:08Z, GPS, Altitude, 10.0921010971069
2016-11-19T21:14:08Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:14:11Z, Acceleration (via User), x, -8.92853786353953e-05
2016-11-19T21:14:11Z, Acceleration (via User), y, 0.000511541089508682
2016-11-19T21:14:11Z, Acceleration (via User), z, 0.00425587501376867
2016-11-19T21:14:11Z, Attitude, Roll, 0.00630001819568865
2016-11-19T21:14:11Z, Attitude, Yaw, -0.219922448778135
2016-11-19T21:14:11Z, Attitude, Pitch, -0.01074965228885
2016-11-19T21:14:11Z, Magnetometer (corrected for device), x, -8.83697891235352
2016-11-19T21:14:11Z, Magnetometer (corrected for device), y, 8.26969146728516
2016-11-19T21:14:11Z, Magnetometer (corrected for device), z, -35.0745239257812
2016-11-19T21:14:11Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:14:14Z, GPS, Latitude, 42.3388363879522
2016-11-19T21:14:14Z, GPS, Longitude, -71.0882680080819
2016-11-19T21:14:14Z, GPS, Altitude, 10.1238946914673
2016-11-19T21:14:14Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:14:20Z, Attitude, Roll, 0.00611601884439379
2016-11-19T21:14:20Z, Attitude, Yaw, -0.220496753229612
2016-11-19T21:14:20Z, Attitude, Pitch, -0.0106255232963489
2016-11-19T21:14:20Z, Acceleration (via User), x, 0.000186244418728165
2016-11-19T21:14:20Z, Acceleration (via User), y, -0.000813921971712261
2016-11-19T21:14:20Z, Acceleration (via User), z, 0.00341911055147648
2016-11-19T21:14:20Z, Magnetometer (corrected for device), x, -8.61137771606445
2016-11-19T21:14:20Z, Magnetometer (corrected for device), y, 8.12096405029297
2016-11-19T21:14:20Z, Magnetometer (corrected for device), z, -35.3762817382812
2016-11-19T21:14:20Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:14:23Z, GPS, Latitude, 42.3388365095494
2016-11-19T21:14:23Z, GPS, Longitude, -71.0882678016512
2016-11-19T21:14:23Z, GPS, Altitude, 10.1238946914673
2016-11-19T21:14:23Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T21:14:23Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:23Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:23Z, GPS, Altitude, 5.36770248413086
2016-11-19T21:14:23Z, GPS, Horizontal Accuracy, 114.447069168091
2016-11-19T21:14:24Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:24Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:24Z, GPS, Altitude, 5.36874008178711
2016-11-19T21:14:24Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:25Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:25Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:25Z, GPS, Altitude, 5.36852645874023
2016-11-19T21:14:25Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:26Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:26Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:26Z, GPS, Altitude, 5.36745834350586
2016-11-19T21:14:26Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:27Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:27Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:27Z, GPS, Altitude, 5.36816024780273
2016-11-19T21:14:27Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:28Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:28Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:28Z, GPS, Altitude, 5.36730575561523
2016-11-19T21:14:28Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:29Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:29Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:29Z, GPS, Altitude, 5.36709213256836
2016-11-19T21:14:29Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:29Z, Attitude, Roll, 0.00586646379849994
2016-11-19T21:14:29Z, Attitude, Yaw, -0.220951995359102
2016-11-19T21:14:29Z, Attitude, Pitch, -0.0105608313152857
2016-11-19T21:14:29Z, Acceleration (via User), x, 0.000557847204618156
2016-11-19T21:14:29Z, Acceleration (via User), y, 1.37058141262969e-05
2016-11-19T21:14:29Z, Acceleration (via User), z, 0.00427578296512365
2016-11-19T21:14:29Z, Magnetometer (corrected for device), x, -8.8378791809082
2016-11-19T21:14:29Z, Magnetometer (corrected for device), y, 8.49472808837891
2016-11-19T21:14:29Z, Magnetometer (corrected for device), z, -35.1471252441406
2016-11-19T21:14:29Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:14:30Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:30Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:30Z, GPS, Altitude, 5.36724472045898
2016-11-19T21:14:30Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:31Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:31Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:31Z, GPS, Altitude, 5.36812973022461
2016-11-19T21:14:31Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:32Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:32Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:32Z, GPS, Altitude, 5.36791610717773
2016-11-19T21:14:32Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:33Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:33Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:33Z, GPS, Altitude, 5.36693954467773
2016-11-19T21:14:33Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:34Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:34Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:34Z, GPS, Altitude, 5.36785507202148
2016-11-19T21:14:34Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:35Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:35Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:35Z, GPS, Altitude, 5.36715316772461
2016-11-19T21:14:35Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:36Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:36Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:36Z, GPS, Altitude, 5.36709213256836
2016-11-19T21:14:36Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:37Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:37Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:37Z, GPS, Altitude, 5.36693954467773
2016-11-19T21:14:37Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:38Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:38Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:38Z, GPS, Altitude, 5.36745834350586
2016-11-19T21:14:38Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:38Z, Attitude, Roll, 0.00636165818502112
2016-11-19T21:14:38Z, Attitude, Yaw, -0.220879282790047
2016-11-19T21:14:38Z, Attitude, Pitch, -0.0105593308098077
2016-11-19T21:14:38Z, Acceleration (via User), x, -0.00135637784842402
2016-11-19T21:14:38Z, Acceleration (via User), y, 0.000106758969195653
2016-11-19T21:14:38Z, Acceleration (via User), z, 0.00379974907264113
2016-11-19T21:14:38Z, Magnetometer (corrected for device), x, -8.6116828918457
2016-11-19T21:14:38Z, Magnetometer (corrected for device), y, 8.19589996337891
2016-11-19T21:14:38Z, Magnetometer (corrected for device), z, -35.2254943847656
2016-11-19T21:14:38Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:14:39Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:39Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:39Z, GPS, Altitude, 5.36767196655273
2016-11-19T21:14:39Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:40Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:40Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:40Z, GPS, Altitude, 5.36693954467773
2016-11-19T21:14:40Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:41Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:41Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:41Z, GPS, Altitude, 5.36684799194336
2016-11-19T21:14:41Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:42Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:42Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:42Z, GPS, Altitude, 5.36791610717773
2016-11-19T21:14:42Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:43Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:43Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:43Z, GPS, Altitude, 5.36617660522461
2016-11-19T21:14:43Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:44Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:44Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:44Z, GPS, Altitude, 5.36632919311523
2016-11-19T21:14:44Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:45Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:45Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:45Z, GPS, Altitude, 5.36684799194336
2016-11-19T21:14:45Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:46Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:46Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:46Z, GPS, Altitude, 5.36693954467773
2016-11-19T21:14:46Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:47Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:47Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:47Z, GPS, Altitude, 5.36751937866211
2016-11-19T21:14:47Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:47Z, Attitude, Roll, 0.00611576062613601
2016-11-19T21:14:47Z, Attitude, Yaw, -0.220429903879171
2016-11-19T21:14:47Z, Attitude, Pitch, -0.0106180128988011
2016-11-19T21:14:47Z, Acceleration (via User), x, -0.000835836748592556
2016-11-19T21:14:47Z, Acceleration (via User), y, 0.00111619546078146
2016-11-19T21:14:47Z, Acceleration (via User), z, 0.00448730727657676
2016-11-19T21:14:47Z, Magnetometer (corrected for device), x, -8.61258316040039
2016-11-19T21:14:47Z, Magnetometer (corrected for device), y, 8.42073822021484
2016-11-19T21:14:47Z, Magnetometer (corrected for device), z, -34.9231262207031
2016-11-19T21:14:47Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T21:14:48Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:48Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:48Z, GPS, Altitude, 5.36648178100586
2016-11-19T21:14:48Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:49Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:49Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:49Z, GPS, Altitude, 5.36684799194336
2016-11-19T21:14:49Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:50Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:50Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:50Z, GPS, Altitude, 5.36602401733398
2016-11-19T21:14:50Z, GPS, Horizontal Accuracy, 100.0
2016-11-19T21:14:51Z, GPS, Latitude, 42.3388525704316
2016-11-19T21:14:51Z, GPS, Longitude, -71.088292328707
2016-11-19T21:14:51Z, GPS, Altitude, 5.36776351928711
